Exam Name     ,Application Form Date,Examination Date,Result Announce Date,Exam Medium,,
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Anurag College of Engineering,Jawaharlal Nehru Technological University - [JNTUH],"Ghatkesar, Telangana",4.6 / 10 4.6,BE/B.Tech,54.9 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Aurora's Technological and Management Academy,Jawaharlal Nehru Technological University - [JNTUH],"Rangareddi, Telangana",4.6 / 10 4.6,BE/B.Tech,35 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Nalla Narasimha Reddy Education Society's Group of Institutions,Jawaharlal Nehru Technological University - [JNTUH],"Rangareddi, Telangana",4.6 / 10 ,B.Pharm,31.6 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Vignan's Institute of Management and Technology for Women,Jawaharlal Nehru Technological University - [JNTUH],"Ghatkesar, Telangana",4.6 / 10 4.6,BE/B.Tech,41.3 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Visvesvaraya College of Engineering and Technology,Jawaharlal Nehru Technological University - [JNTUH],"Rangareddi, Telangana",4.6 / 10 4.6,BE/B.Tech,35 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Megha Institute of Engineering and Technology for Women,Jawaharlal Nehru Technological University - [JNTUH],"Ghatkesar, Telangana",4.6 / 10 4.6,BE/B.Tech,58.5 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Krishna Murthy Institute of Technology and Engineering,Jawaharlal Nehru Technological University - [JNTUH],"Ghatkesar, Telangana",4.6 / 10 4.6,BE/B.Tech,47.5 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",JJ Educational Institutions,Jawaharlal Nehru Technological University - [JNTUH],"Rangareddi, Telangana",,BE/B.Tech,46 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Anurag Group of Institutions,Jawaharlal Nehru Technological University - [JNTUH],"Ghatkesar, Telangana",,B.Pharm,54.6 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Tirumala Engineering College,Jawaharlal Nehru Technological University - [JNTUH],"Rangareddi, Telangana",,BE/B.Tech,52 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Malla Reddy Enginneering College & Management Science,Jawaharlal Nehru Technological University - [JNTUH],"Rangareddi, Telangana",,BE/B.Tech,70 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Guru Nanak Institutions Technical Campus,Jawaharlal Nehru Technological University - [JNTUH],"Rangareddi, Telangana",,BE/B.Tech,78 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Aurora's Scientific & Technological Institute Ghatkesar,Jawaharlal Nehru Technological University - [JNTUH],"Rangareddi, Telangana",,BE/B.Tech,42.2 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Al Habeeb College of Engineering and Technology,Jawaharlal Nehru Technological University - [JNTUH],"Rangareddi, Telangana",,BE/B.Tech,35 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Siddhartha Institute of Technology and Sciences,Jawaharlal Nehru Technological University - [JNTUH],"Ghatkesar, Telangana",,BE/B.Tech,46 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Kamala Institute of Technology & Science,Jawaharlal Nehru Technological University - [JNTUH],"Karim Nagar, Telangana",5.2 / 10 5.2,BE/B.Tech,70 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Sree Chaitanya College of Engineering,Jawaharlal Nehru Technological University - [JNTUH],"Karim Nagar, Telangana",5.2 / 10 5.2,BE/B.Tech,48 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Jyothishmathi Institute of Technology and Science,Jawaharlal Nehru Technological University - [JNTUH],"Karim Nagar, Telangana",5.2 / 10 5.2,BE/B.Tech,46.8 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Aditya Engineering College,Dr Babasaheb Ambedkar Marathwada University - [BAMU],"Beed, Maharashtra",4.6 / 10 4.6,BE/B.Tech,75 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Universal College of Engineering and Technology,Jawaharlal Nehru Technological University - [JNTU],"Guntur, Andhra Pradesh",4.6 / 10 4.6,BE/B.Tech,35 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Vivekananda Institute of Technology & Science,Jawaharlal Nehru Technological University - [JNTUH],"Karim Nagar, Telangana",4.6 / 10 4.6,BE/B.Tech,35 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Sahaja Institute of Technology and Sciences for Women,Jawaharlal Nehru Technological University - [JNTUH],"Karim Nagar, Telangana",4.6 / 10 4.6,BE/B.Tech,
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Sindhura College Of Engineering and Technology,Jawaharlal Nehru Technological University - [JNTUH],"Karim Nagar, Telangana",4.6 / 10 4.6,BE/B.Tech,35 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Vaageswari College of Engineering,Jawaharlal Nehru Technological University - [JNTUH],"Karim Nagar, Telangana",4.6 / 10 4.6,BE/B.Tech,45 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Nigama Engineering College,Jawaharlal Nehru Technological University - [JNTUH],"Karim Nagar, Telangana",4.6 / 10 4.6,BE/B.Tech,42 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Trinity College of Engineering and Technology,Jawaharlal Nehru Technological University - [JNTUH],"Karim Nagar, Telangana",4.6 / 10 4.6,BE/B.Tech,40 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Sree Chaitanya Institute of Technological Sciences,Jawaharlal Nehru Technological University - [JNTUH],"Karim Nagar, Telangana",4.6 / 10 4.6,BE/B.Tech,45 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Sana Engineering College,Jawaharlal Nehru Technological University - [JNTUH],"Kodad, Telangana",4.6 / 10 ,B.Pharm,30 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Hi,Jawaharlal Nehru Technological University - [JNTUH],"Moinabad, Telangana",,BE/B.Tech,75 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Ayaan College of Engineering and Technology,Jawaharlal Nehru Technological University - [JNTUH],"Moinabad, Telangana",,BE/B.Tech,63.8 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",JNTUH College of Engineering Manthani,Jawaharlal Nehru Technological University - [JNTUH],"Karim Nagar, Telangana",,BE/B.Tech,10 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Vignan University,,"Guntur, Andhra Pradesh",,BE/B.Tech,1.2 l / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Dr. V.R.K. College of Engineering & Technology,Jawaharlal Nehru Technological University - [JNTUH],"Karim Nagar, Telangana",,BE/B.Tech,53.8 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Dr. V.R.K. Women's College of Engineering & Technology,Jawaharlal Nehru Technological University - [JNTUH],"Moinabad, Telangana",,BE/B.Tech,30.2 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Laqshya Institute of Technology & Sciences,Jawaharlal Nehru Technological University - [JNTUH],"Khammam, Telangana",5.2 / 10 5.2,BE/B.Tech,33.3 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Swarna Bharathi Institute of Science and Technology,Jawaharlal Nehru Technological University - [JNTUH],"Khammam, Telangana",5.2 / 10 5.2,BE/B.Tech,58.1 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Sai Spurthi Institute of Technology,Jawaharlal Nehru Technological University - [JNTUH],"Khammam, Telangana",4.8 / 10 4.8,BE/B.Tech,51 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Bomma Institute of Technology & Sciences,Jawaharlal Nehru Technological University - [JNTUH],"Khammam, Telangana",4.6 / 10 4.6,BE/B.Tech,50.4 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Adam's Engineering College,Jawaharlal Nehru Technological University - [JNTUH],"Khammam, Telangana",4.6 / 10 4.6,BE/B.Tech,35 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Daripally Anantha Ramulu College of Engineering & Technology,Jawaharlal Nehru Technological University - [JNTUH],"Khammam, Telangana",4.6 / 10 4.6,BE/B.Tech,44 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Global Institute of Engineering and Technology,Jawaharlal Nehru Technological University - [JNTUH],"Moinabad, Telangana",4.6 / 10 4.6,BE/B.Tech,35 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Anu Bose Institute of Technology,Jawaharlal Nehru Technological University - [JNTUH],"Khammam, Telangana",4.6 / 10 4.6,BE/B.Tech,30.2 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Mother Teresa Institute of Science and Technology,Jawaharlal Nehru Technological University - [JNTUH],"Khammam, Telangana",4.6 / 10 4.6,BE/B.Tech,46 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Khammam Institute of Technology & Sciences,Jawaharlal Nehru Technological University - [JNTUH],"Khammam, Telangana",4.6 / 10 4.6,BE/B.Tech,40 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",KLR College of Engineering and Technology,Jawaharlal Nehru Technological University - [JNTUH],"Khammam, Telangana",4.6 / 10 4.6,BE/B.Tech,40 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",AbdulKalam Institute of Technological Sciences,Jawaharlal Nehru Technological University - [JNTUH],"Khammam, Telangana",4.6 / 10 4.6,BE/B.Tech,35 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Mohammadiya Educational Society,,"Khammam, Telangana",,BE/B.Tech,
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Vijaya Engineering College,Jawaharlal Nehru Technological University - [JNTUH],"Khammam, Telangana",,BE/B.Tech,95 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Sree Rama Institute of Technology and Science,Jawaharlal Nehru Technological University - [JNTUH],"Khammam, Telangana",,BE/B.Tech,42 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Sreekavitha Engineering College,Jawaharlal Nehru Technological University - [JNTUH],"Khammam, Telangana",,BE/B.Tech,45 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Adams Engineering College,Jawaharlal Nehru Technological University - [JNTUH],"Khammam, Telangana",,BE/B.Tech,35 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Asifia College of Engineering and Technology,Jawaharlal Nehru Technological University - [JNTUH],"Ibrahimpatnam, Telangana",,BE/B.Tech,75 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Shaaz College of Engineering and Technology,Jawaharlal Nehru Technological University - [JNTUH],"Moinabad, Telangana",,BE/B.Tech,63.8 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Deccan School of Pharmacy,Osmania University - [OU],"Hyderabad, Telangana",6.7 / 10 6.7,B.Pharm,30.5 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Shadan Women's College of Pharmacy,Jawaharlal Nehru Technological University - [JNTUH],"Hyderabad, Telangana",6.6 / 10 6.6,B.Pharm,32 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Sri Venkateswara College of Pharmacy,Osmania University - [OU],"Hyderabad, Telangana",6.5 / 10 6.5,B.Pharm,30.2 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Sri Venkateshwara College of Pharmacy,Osmania University - [OU],"Hyderabad, Telangana",6.2 / 10 6.2,B.Pharm,83.9 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Bojjam Narasimhulu Pharmacy College for Women,Jawaharlal Nehru Technological University - [JNTUH],"Hyderabad, Telangana",5.7 / 10 5.7,B.Pharm,50 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Scient Institute of Technology,Jawaharlal Nehru Technological University - [JNTUH],"Ibrahimpatnam, Telangana",5.2 / 10 ,B.Pharm,38.3 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Jawaharlal Nehru Institute of Technology,Jawaharlal Nehru Technological University - [JNTUH],"Ibrahimpatnam, Telangana",4.6 / 10 4.6,BE/B.Tech,35 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",RBVRR Womenâs College of Pharmacy,Osmania University - [OU],"Hyderabad, Telangana",,B.Pharm,45 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Malla Reddy College of Pharmacy,Osmania University - [OU],"Hyderabad, Telangana",,B.Pharm,30.2 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Bharat School of Pharmacy,Jawaharlal Nehru Technological University - [JNTUH],"Hyderabad, Telangana",,B.Pharm,45 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Sree Dattha Institute of Engineering and Science,Jawaharlal Nehru Technological University - [JNTUH],"Ibrahimpatnam, Telangana",,BE/B.Tech,62 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Chilkur Balaji College of Pharmacy,Jawaharlal Nehru Technological University - [JNTUH],"Hyderabad, Telangana",,B.Pharm,35 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",MLR Institute of Pharmacy,Jawaharlal Nehru Technological University - [JNTUH],"Hyderabad, Telangana",,B.Pharm,38.3 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Teegala Ram Reddy College of Pharmacy,Jawaharlal Nehru Technological University - [JNTUH],"Hyderabad, Telangana",,B.Pharm,40.5 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Shadan College of Pharmacy,Jawaharlal Nehru Technological University - [JNTUH],"Hyderabad, Telangana",,B.Pharm,31 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Sri Padmavathi School of Pharmacy,Jawaharlal Nehru Technological University - [JNTU],"Tirupati, Andhra Pradesh",,B.Pharm,45 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Santhiram College of Pharmacy,Jawaharlal Nehru Technological University - [JNTU],"Nandyal, Andhra Pradesh",,B.Pharm,58.6 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Malla Reddy Institute of Pharmaceutical Science,Jawaharlal Nehru Technological University - [JNTUH],"Secunderabad, Telangana",,B.Pharm,35 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",CMR College of Pharmacy,Jawaharlal Nehru Technological University - [JNTUH],"Hyderabad, Telangana",,B.Pharm,60 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",St. Peter's Institute of Pharmaceutical Sciences,Kakatiya University - [KU],"Warangal, Telangana",6.5 / 10 6.5,B.Pharm,38 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Care College of Pharmacy,Kakatiya University - [KU],"Warangal, Telangana",,B.Pharm,35 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Sree Chaitanya Institute of Pharmaceutical Sciences,Jawaharlal Nehru Technological University - [JNTUH],"Karim Nagar, Telangana",,B.Pharm,35 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",CVM College of Pharmacy,Jawaharlal Nehru Technological University - [JNTUH],"Karim Nagar, Telangana",,B.Pharm,30 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Vishnu Institute of Pharmaceutical Education & Research,Jawaharlal Nehru Technological University - [JNTUH],"Narsapur, Telangana",,B.Pharm,37.5 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Global College of Pharmacy,Jawaharlal Nehru Technological University - [JNTUH],"Rangareddi, Telangana",,B.Pharm,52.9 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Bhaskar Pharmacy College,Jawaharlal Nehru Technological University - [JNTUH],"Rangareddi, Telangana",,B.Pharm,35 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Sri Shivani College of Pharmacy,Kakatiya University - [KU],"Warangal, Telangana",,B.Pharm,38.4 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Chaitanya College of Pharmacy Education and Research,Kakatiya University - [KU],"Warangal, Telangana",,B.Pharm,42 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",V. V. Institute of Pharmaceutical Sciences,Jawaharlal Nehru Technological University - [JNTU],"Gudlavalleru, Andhra Pradesh",,B.Pharm,55 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Srikrupa Institute of Pharmaceutical Sciences,Osmania University - [OU],"Medak, Telangana",,B.Pharm,31 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Swami Ramananda Tirtha Institute of Pharmaceutical Sciences,Jawaharlal Nehru Technological University - [JNTUH],"Nalgonda, Telangana",,B.Pharm,35 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Swami Vivekananda Institute of Pharmaceutical Sciences,Jawaharlal Nehru Technological University - [JNTUH],"Nalgonda, Telangana",,B.Pharm,35 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Vikas College of Pharmaceutical Sciences Rayanigudem,Jawaharlal Nehru Technological University - [JNTUH],"Nalgonda, Telangana",,B.Pharm,40 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",VJ's College of Pharmacy,Andhra University - [AU],"Rajahmundhry, Andhra Pradesh",,B.Pharm,37.9 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Vijay College of Pharmacy,Jawaharlal Nehru Technological University - [JNTUH],"Hayathnagar, Telangana",,B.Pharm,35 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Srinivasa Institute of Pharmaceutical Sciences,Jawaharlal Nehru Technological University - [JNTU],"Proddatur, Andhra Pradesh",,B.Pharm,36.7 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Smt Sarojini Ramulamma Colege of Pharmacy,Osmania University - [OU],"Mahabub Nagar, Telangana",,B.Pharm,31 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",KLR Pharmacy College,Kakatiya University - [KU],"Khammam, Telangana",,B.Pharm,26 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Sarada College of Pharmaceutical Sciences,Acharya Nagarjuna University - [ANU],"Guntur, Andhra Pradesh",,B.Pharm,35 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",Sri Siddhartha Pharmacy College,Krishna University - [KU],"Nuzvid, Andhra Pradesh",,B.Pharm,39.8 k / Year
"TS EAMCET 2018Telangana State Engineering, Agriculture & Medical Common Entrance Test",JNTUA,Jawaharlal Nehru Technological University - [JNTU],"Ananthapur, Andhra Pradesh",,B.Pharm,31 k / Year
,,,,,,
PGIMER 2018Post Graduate Institute of Medical Education & Research 2018,17 Mar 18 - 13 May 18,14-May-18,16-May-18,Written Test,,
,,,,,,
AIIMS MSc 2018AIIMS M.Sc. Entrance Examination,24 Mar 18 - 28 Apr 18,24-Jun-18,06-Jul-18,Online Test,,
AIIMS MSc 2018AIIMS M.Sc. Entrance Examination,All India Institute of Medical Sciences,,"New Delhi, Delhi NCR",9.9 / 10 ,M.Sc (Nursing),1.24 k / Year
AIIMS MSc 2018AIIMS M.Sc. Entrance Examination,All India Institute of Medical Sciences,,"Rishikesh, Uttarakhand",,M.Sc (Nursing),
,,,,,,
JIPMER 2018Jawaharlal Institute of Post-graduate Medical Education and Research,26 Mar 18 - 07 Mar 18,03-Jun-18,,Online Test,,
JIPMER 2018Jawaharlal Institute of Post-graduate Medical Education and Research,Jawaharlal Institute of Post Graduate Medical Education and Research,,"Pondicherry, Puducherry",9.5 / 10 9.5,MBBS,8.27 k / Year
,,,,,,
JCECE 2018Jharkhand Combined Entrance Competitive Examination,03 Apr 18 - 30 Apr 18,14-May-18,29-May-18,Written Test,,
JCECE 2018Jharkhand Combined Entrance Competitive Examination,Birsa Institute of Technology,Vinoba Bhave University - [VBU],"Dhanbad, Jharkhand",7.9 / 10 7.9,BE/B.Tech,
JCECE 2018Jharkhand Combined Entrance Competitive Examination,Cambridge Institute of Technology,Ranchi University,"Ranchi, Jharkhand",4.6 / 10 4.6,BE/B.Tech,65.4 k / Year
JCECE 2018Jharkhand Combined Entrance Competitive Examination,KK College of Engineering and Management,Vinoba Bhave University - [VBU],"Dhanbad, Jharkhand",,BE/B.Tech,70 k / Year
JCECE 2018Jharkhand Combined Entrance Competitive Examination,BA College of Engineering and Technology,Kolhan University,"Jamshedpur, Jharkhand",,BE/B.Tech,67.3 k / Year
JCECE 2018Jharkhand Combined Entrance Competitive Examination,Maryland Institute of Technology And Management,Kolhan University,"Jamshedpur, Jharkhand",,BE/B.Tech,62 k / Year
JCECE 2018Jharkhand Combined Entrance Competitive Examination,RVS College of Engineering and Technology,Kolhan University,"Jamshedpur, Jharkhand",,BE/B.Tech,80.6 k / Year
JCECE 2018Jharkhand Combined Entrance Competitive Examination,RTC Institute of Technology,Ranchi University,"Ranchi, Jharkhand",,BE/B.Tech,65 k / Year
JCECE 2018Jharkhand Combined Entrance Competitive Examination,Nilai Institute of Technology,Ranchi University,"Ranchi, Jharkhand",,BE/B.Tech,43 k / Year
JCECE 2018Jharkhand Combined Entrance Competitive Examination,Vidya Memorial Institute of Technology,,"Ranchi, Jharkhand",,,
JCECE 2018Jharkhand Combined Entrance Competitive Examination,Government Engineering College,Kolhan University,"Ramgarh, Jharkhand",,BE/B.Tech,
JCECE 2018Jharkhand Combined Entrance Competitive Examination,"University College of Engineering and Technology, Vinoba Bhave University",Vinoba Bhave University - [VBU],"Hazaribagh, Jharkhand",,BE/B.Tech,52.5 k / Year
JCECE 2018Jharkhand Combined Entrance Competitive Examination,Government of Engineering College,Kolhan University,"Kolkata, West Bengal",,BE/B.Tech,
JCECE 2018Jharkhand Combined Entrance Competitive Examination,"Faculty of Veterinary Science and Animal Husbandry, Bisra Agricultural University",Birsa Agricultural University - [BAU],"Ranchi, Jharkhand",,BVSc,
,,,,,,
IPU CET 2018Guru Gobind Singh Indraprastha University Common Entrance Test,07 Apr 18 - 01 Feb 18,21 Apr 18 - 20 May 18,03-May-18,Written Test,,
IPU CET 2018Guru Gobind Singh Indraprastha University Common Entrance Test,Kasturi Ram College of Higher Education,Guru Gobind Singh Indraprastha University - [GGSIPU],"New Delhi, Delhi NCR",8.7 / 10 ,BBA/BBM,73 k / Year
IPU CET 2018Guru Gobind Singh Indraprastha University Common Entrance Test,Kamal Institute of Higher Education & Advance Technology,Guru Gobind Singh Indraprastha University - [GGSIPU],"New Delhi, Delhi NCR",6.3 / 10 ,BCA,49.7 k / Year
IPU CET 2018Guru Gobind Singh Indraprastha University Common Entrance Test,BK Institute of Education and Technology,Guru Gobind Singh Indraprastha University - [GGSIPU],"New Delhi, Delhi NCR",6.1 / 10 6.1,B.Ed,36.2 k / Year
IPU CET 2018Guru Gobind Singh Indraprastha University Common Entrance Test,Amity Institute of Education,Guru Gobind Singh Indraprastha University - [GGSIPU],"New Delhi, Delhi NCR",6.0 / 10 6.0,B.Ed,55.5 k / Year
IPU CET 2018Guru Gobind Singh Indraprastha University Common Entrance Test,Indian Law Institute,,"New Delhi, Delhi NCR",5.7 / 10 5.7,LLM,92 k / Year
IPU CET 2018Guru Gobind Singh Indraprastha University Common Entrance Test,Ideal Institute of Management and Technology & School of Law,Guru Gobind Singh Indraprastha University - [GGSIPU],"New Delhi, Delhi NCR",5.6 / 10 ,BBA/BBM,55.5 k / Year
IPU CET 2018Guru Gobind Singh Indraprastha University Common Entrance Test,Guru Nanak College of Education,Guru Gobind Singh Indraprastha University - [GGSIPU],"New Delhi, Delhi NCR",5.5 / 10 5.5,B.Ed,50.8 k / Year
IPU CET 2018Guru Gobind Singh Indraprastha University Common Entrance Test,Varun Dhaka Institute of Technology,Guru Gobind Singh Indraprastha University - [GGSIPU],"New Delhi, Delhi NCR",,B.Ed,
IPU CET 2018Guru Gobind Singh Indraprastha University Common Entrance Test,Gitarattan Institute of Advanced Studies and Training,Guru Gobind Singh Indraprastha University - [GGSIPU],"New Delhi, Delhi NCR",,B.Ed,63.5 k / Year
IPU CET 2018Guru Gobind Singh Indraprastha University Common Entrance Test,Sant Hari Dass College of Higher Education,Guru Gobind Singh Indraprastha University - [GGSIPU],"New Delhi, Delhi NCR",,B.Ed,55.5 k / Year
IPU CET 2018Guru Gobind Singh Indraprastha University Common Entrance Test,Pradeep Memorial Comprehensive College of Education,Guru Gobind Singh Indraprastha University - [GGSIPU],"New Delhi, Delhi NCR",,B.Ed,73.7 k / Year
IPU CET 2018Guru Gobind Singh Indraprastha University Common Entrance Test,Lingaya's Lalita Devi Institute of Management and Sciences,Guru Gobind Singh Indraprastha University - [GGSIPU],"New Delhi, Delhi NCR",,B.Ed,58 k / Year
IPU CET 2018Guru Gobind Singh Indraprastha University Common Entrance Test,Maharaja Surajmal Institute,Guru Gobind Singh Indraprastha University - [GGSIPU],"New Delhi, Delhi NCR",,BCA,72 k / Year
IPU CET 2018Guru Gobind Singh Indraprastha University Common Entrance Test,Delhi Institute of Rural Development,Guru Gobind Singh Indraprastha University - [GGSIPU],"New Delhi, Delhi NCR",,BBA/BBM,55.5 k / Year
IPU CET 2018Guru Gobind Singh Indraprastha University Common Entrance Test,Ganga Group of Institutions,Maharshi Dayanand University - [MDU],"New Delhi, Delhi NCR",,BE/B.Tech,64.8 k / Year
IPU CET 2018Guru Gobind Singh Indraprastha University Common Entrance Test,Delhi Teacher Training College,Guru Gobind Singh Indraprastha University - [GGSIPU],"New Delhi, Delhi NCR",,B.Ed,48.7 k / Year
