"25869","Bachelor of Engineering [B.E]",""
"25869","Bachelor of Arts [BA] Get Detailed Fees","10,345"
"25869","Bachelor of Commerce [B.Com] Get Detailed Fees","18,842"
"25869","Bachelor of Vocational Studies [B.Voc]",""
"25869","Bachelor of Physical Education [B.P.Ed] Get Detailed Fees","26,888"
"25869","Bachelor of Business Administration [BBA] (Tourism) Get Detailed Fees","15,778"
"25869","Bachelor of Computer Application [BCA] Get Detailed Fees","25,542"
"25869","Master of Science [M.Sc] Get Detailed Fees","13,388"
"25869","Master of Arts [M.A] Get Detailed Fees","9,138"
"25869","Master of Education [M.Ed] Get Detailed Fees","20,018"
"25869","Master of Engineering [M.E]",""
"25869","Master of Commerce [M.Com] Get Detailed Fees","31,258"
"25869","Master of Social Work [MSW] Get Detailed Fees","12,138"
"25869","Master of Computer Applications [M.C.A] Get Detailed Fees","20,972"
"25869","Ph.D Get Detailed Fees","14,120"
"25869","Master of Philosophy [M.Phil] Get Detailed Fees","10,570"
"25869","Post Graduate Diploma Get Detailed Fees","14,750"
"25869","PG Diploma Cardiac Technology Get Detailed Fees","50,638"
"25884","Bachelor of Technology [B.Tech] Get Detailed Fees","89,375 *"
"25884","Master of Business Administration [MBA] Get Detailed Fees","100,000 *"
"25884","Bachelor of Science [B.Sc] Get Detailed Fees","24,000 *"
"25884","Bachelor of Engineering [B.E] Get Detailed Fees","89,375 *"
"25884","Bachelor of Vocational Studies [B.Voc] Get Detailed Fees","20,500 *"
"25884","Bachelor of Commerce [B.Com] Get Detailed Fees","24,000 *"
"25884","Bachelor of Design [B.Des] Get Detailed Fees","80,550 *"
"25884","Bachelor of Arts [BA] Get Detailed Fees","15,833 *"
"25884","Bachelor of Business Administration [BBA] Get Detailed Fees","24,833 *"
"25884","Bachelor of Vocational Studies [B.Voc.] (Radiology and Imaging Technology) Get Detailed Fees","20,500 *"
"25884","Bachelor of Pharmacy [B.Pharm] Get Detailed Fees","89,375 *"
"25884","Bachelor of Computer Application [BCA] Get Detailed Fees","24,833 *"
"25884","Bachelor of Architecture [B.Arch] Get Detailed Fees","100,000 *"
"25884","Master of Engineering [M.E] Get Detailed Fees","103,000 *"
"25884","Master of Science [M.Sc] Get Detailed Fees","27,250 *"
"25884","Master of Arts [M.A] Get Detailed Fees","21,250 *"
"25884","Master of Technology [M.Tech] Get Detailed Fees","103,000 *"
"25884","Master of Commerce [M.Com] Get Detailed Fees","25,250 *"
"25884","Master of Computer Applications [M.C.A] Get Detailed Fees","40,833 *"
"25884","Master of Architecture [M.Arch] Get Detailed Fees","120,000 *"
"25884","Master of Planning Get Detailed Fees","103,000 *"
"25884","Ph.D Get Detailed Fees","20,000 *"
"25884","Master of Philosophy [M.Phil] Get Detailed Fees","20,000 *"
"25884","Diploma in Pharmacy [D.Pharma] Get Detailed Fees","25,500 *"
"25899","Bachelor of Technology [B.Tech] (Information Technology) Get Detailed Fees","126,250"
"25899","Master of Business Administration [MBA] Get Detailed Fees","102,250"
"25899","Bachelor of Engineering [B.E] Get Detailed Fees","126,250"
"25899","Bachelor of Education [B.Ed] Get Detailed Fees","52,500"
"25899","Bachelor of Engineering [B.E] {Lateral} Get Detailed Fees","128,333"
"25899","Bachelor of Science [B.Sc] Get Detailed Fees","13,667"
"25899","Bachelor of Arts [BA] Get Detailed Fees","10,667"
"25899","Bachelor of Technology [B.Tech] {Lateral} (Information Technology) Get Detailed Fees","128,333"
"25899","Bachelor of Computer Application [BCA] Get Detailed Fees","16,667"
"25899","Bachelor of Commerce [B.Com] Get Detailed Fees","30,833"
"25899","Bachelor of Ayurvedic Medical Sciences [BAMS] Get Detailed Fees","281,900"
"25899","Bachelor of Business Administration [BBA] Get Detailed Fees","20,833"
"25899","Master of Arts [M.A] Get Detailed Fees","1,800"
"25899","Master of Engineering [M.E] Get Detailed Fees","94,750"
"25899","Master of Technology [M.Tech] Get Detailed Fees","94,750"
"25899","Master of Science [M.Sc] Get Detailed Fees","14,250"
"25899","Master of Computer Applications [M.C.A] Get Detailed Fees","42,167"
"25899","Master of Commerce [M.Com] Get Detailed Fees","17,000"
"25899","Master of Computer Applications [M.C.A] {Lateral} Get Detailed Fees","44,250"
"25899","Master of Philosophy [M.Phil] Get Detailed Fees","25,500"
"25899","Ph.D",""
"25940","Bachelor of Technology [B.Tech] Get Detailed Fees","159,000"
"25940","Master of Business Administration [MBA] Get Detailed Fees","159,000"
"25940","Bachelor of Technology [B.Tech] {Hons.} Get Detailed Fees","159,000"
"25940","Bachelor of Technology [B.Tech] + Master of Business Administration [MBA] Get Detailed Fees","159,000"
"25940","Bachelor of Arts [B.A] {Hons.} Get Detailed Fees","60,000"
"25940","Bachelor of Science [B.Sc] (Medical) Get Detailed Fees","68,571"
"25940","Bachelor of Science [B.Sc] Get Detailed Fees","90,000"
"25940","Bachelor of Business Administration [BBA] Get Detailed Fees","100,000"
"25940","Bachelor of Computer Application [BCA] Get Detailed Fees","87,000"
"25940","Bachelor of Pharmacy [B.Pharm] Get Detailed Fees","110,000"
"25940","Bachelor of Education [B.Ed] Get Detailed Fees","60,000"
"25940","Bachelor of Business Administration [BBA] + Bachelor of Law [L.L.B] {Hons.} Get Detailed Fees","110,000"
"25940","Bachelor of Arts + Bachelor of Law [BALLB] {Hons.} Get Detailed Fees","110,000"
"25940","Bachelor of Management Studies [BMS] {Hons.}",""
"25940","Bachelor of Science [B.Sc] {Hons.} (Forensic Science) Get Detailed Fees","60,000"
"25940","Bachelor of Law [L.L.B] {Hons.} Get Detailed Fees","70,000"
"25940","Bachelor of Commerce [B.Com] {Hons.} Get Detailed Fees","96,000"
"25940","Bachelor of Optometry [B.Optom] Get Detailed Fees","60,000"
"25940","Bachelor of Architecture [B.Arch] Get Detailed Fees","185,000"
"25940","Bachelor of Arts [BA] (Journalism and Mass Communication) Get Detailed Fees","87,000"
"25940","Bachelor of Library and Information Science [B.Lib.I.Sc] Get Detailed Fees","42,000"
"25940","Bachelor of Social Work [BSW]",""
"25940","Bachelor of Physiotherapy [BPT] Get Detailed Fees","54,340"
"25940","Master of Technology [M.Tech] Get Detailed Fees","87,000"
"25940","Bachelor of Technology [B.Tech] + Master of Technology [M.Tech] Get Detailed Fees","159,000"
"25940","Master of Arts [M.A] Get Detailed Fees","56,000"
"25940","Master of Business Administration [MBA] (Hons.) (Hospital & Healthcare Management) Get Detailed Fees","215,000"
"25940","Master of Laws [L.L.M] Get Detailed Fees","75,000"
"25940","Master of Commerce [M.Com] Get Detailed Fees","87,000"
"25940","Bachelor of Computer Applications [BCA] + Master of Computer Applications [MCA] Get Detailed Fees","87,000"
"25940","Master of Physiotherapy [MPT] Get Detailed Fees","75,000"
"25940","Bachelor of Business Administration [BBA] + Master of Business Administration [MBA] Get Detailed Fees","87,000"
"25940","Master of Computer Applications [M.C.A] Get Detailed Fees","102,000"
"25940","Master of Pharmacy [M.Pharm] (Pharmaceutics) Get Detailed Fees","75,000"
"25940","Master of Social Work [MSW]",""
"25940","Master of Library and Information Science [M.Lib] Get Detailed Fees","42,000"
"25940","Ph.D Get Detailed Fees","60,000"
"25940","Master of Science [M.Sc] Get Detailed Fees","56,000"
"25940","Master of Education [M.Ed]",""
"25940","Diploma Get Detailed Fees","45,000"
"8666","Bachelor of Business Administration [BBA] Get Detailed Fees","73,300"
"8666","Bachelor of Commerce [B.Com] {Hons.} Get Detailed Fees","88,800"
"8666","Bachelor of Arts + Bachelor of Law [BALLB] {Hons.} Get Detailed Fees","63,400"
"8666","Bachelor of Business Administration [BBA] + Bachelor of Law [L.L.B] {Hons.} Get Detailed Fees","67,360"
"8666","Bachelor of Computer Application [BCA] Get Detailed Fees","72,000"
"680","Bachelor of Arts [BA]",""
"680","Bachelor of Commerce [B.Com] Get Detailed Fees","24,667"
"680","Bachelor of Mass Communication [B.M.C.]",""
"25933","Master of Business Administration [MBA] Get Detailed Fees","43,200"
"25933","Bachelor of Arts [BA] Get Detailed Fees","2,592"
"25933","Bachelor of Science [B.Sc] Get Detailed Fees","2,592"
"25933","Bachelor of Business Administration [BBA] Get Detailed Fees","2,592"
"25933","Bachelor of Commerce [B.Com] Get Detailed Fees","2,544"
"25933","Bachelor of Law [L.L.B]",""
"25933","Bachelor of Journalism [BJ] Get Detailed Fees","2,592"
"25933","Bachelor of Computer Application [BCA] Get Detailed Fees","2,592"
"25933","Bachelor of Journalism and Mass Communication [B.J.M.C.] Get Detailed Fees","2,592"
"25933","Bachelor of Education [B.Ed]",""
"25933","Master of Arts [M.A] Get Detailed Fees","2,613"
"25933","Master of Science [M.Sc] Get Detailed Fees","2,613"
"25933","Master of Laws [L.L.M]",""
"25933","Master of Education [M.Ed]",""
"25933","Master of Commerce [M.Com] Get Detailed Fees","2,565"
"25933","Ph.D",""
"25933","Master of Journalism and Mass Communication [MJMC]",""
"25933","Post Graduate Diploma",""
"25933","Post Graduate Diploma in Information Technology [PGDIT]",""
"25933","Diploma in Yoga",""
"28173","Bachelor of Technology [B.Tech] Get Detailed Fees","101,000"
"28173","Master of Business Administration [MBA] Get Detailed Fees","103,000"
"28173","Bachelor of Business Administration [BBA] Get Detailed Fees","51,000"
"28173","Bachelor of Arts [B.A] {Hons.} Get Detailed Fees","31,400"
"28173","Bachelor of Technology [B.Tech] + Master of Technology [M.Tech] Get Detailed Fees","50,500 *"
"28173","Bachelor of Science [B.Sc] {Hons.} Get Detailed Fees","45,000"
"28173","Bachelor of Fine Arts [B.F.A] Get Detailed Fees","51,000"
"28173","Bachelor of Arts [BA] Get Detailed Fees","31,400"
"28173","Bachelor of Science [B.Sc] (Design) Get Detailed Fees","71,000"
"28173","Bachelor of Commerce + Bachelor of Laws [L.L.B.] Get Detailed Fees","71,000"
"28173","Bachelor of Science [B.Sc] {Lateral} (Medical Laboratory Technology) Get Detailed Fees","41,000"
"28173","Bachelor of Physical Education [B.P.Ed] Get Detailed Fees","59,000"
"28173","Bachelor of Journalism and Mass Communication [B.J.M.C.]",""
"28173","Bachelor of Arts + Bachelor of Laws [B.A.L.L.B.] Get Detailed Fees","71,000"
"28173","Bachelor of Law [L.L.B] Get Detailed Fees","79,000"
"28173","Bachelor of Computer Application [BCA] Get Detailed Fees","51,600"
"28173","Bachelor of Computer Applications [BCA] {Lateral} Get Detailed Fees","51,600"
"28173","Bachelor of Business Administration + Bachelor of Laws [BBALLB] Get Detailed Fees","71,000"
"28173","Bachelor of Commerce [B.Com] Get Detailed Fees","33,000"
"28173","Bachelor of Science [B.Sc] (Medical Laboratory Technology) Get Detailed Fees","41,000 *"
"28173","Bachelor of Pharmacy [B.Pharm] Get Detailed Fees","101,000"
"28173","Bachelor of Physiotherapy [BPT]",""
"28173","Bachelor of Science [B.Sc] + Bachelor of Education [B.Ed] Get Detailed Fees","50,600"
"28173","Bachelor of Education [B.Ed] Get Detailed Fees","56,000"
"28173","Bachelor of Arts [B.A] + Bachelor of Education [B.Ed] Get Detailed Fees","50,600"
"28173","Master of Science [M.Sc] Get Detailed Fees","52,000"
"28173","Master of Arts [M.A] Get Detailed Fees","31,000"
"28173","Master of Technology [M.Tech] Get Detailed Fees","100,400 *"
"28173","Master of Fine Arts [MFA] Get Detailed Fees","51,000"
"28173","Master of Computer Applications [M.C.A] Get Detailed Fees","83,000"
"28173","Master of Computer Applications [M.C.A] {Lateral} Get Detailed Fees","83,000"
"28173","Master of Education [M.Ed] Get Detailed Fees","45,000"
"28173","Master of Laws [L.L.M] Get Detailed Fees","79,000"
"28173","Master of Journalism and Mass Communication [MJMC]",""
"28173","Bachelor of Pharmacy [B.Pharm] + Master of Business Administration [MBA] Get Detailed Fees","110,000"
"28173","Master of Commerce [M.Com] Get Detailed Fees","41,000"
"28173","Master of Physical Education [M.P.Ed] Get Detailed Fees","45,000"
"28173","Ph.D Get Detailed Fees","104,667"
"28173","Master of Philosophy [M.Phil] Get Detailed Fees","65,000"
"28173","Diploma Get Detailed Fees","39,400"
"28173","Bachelor of Science [B.Sc] Get Detailed Fees","73,000"
"28173","Diploma in Engineering {Lateral} Get Detailed Fees","31,303"
"28173","Post Graduate Diploma Get Detailed Fees","150,000 *"
"28173","Post Graduate Diploma in Hospital Management [PGDHM] Get Detailed Fees","150,000 *"
"28173","Elementary Teacher Training [E.T.T] Get Detailed Fees","45,000"
"28173","Certification Get Detailed Fees","19,700"
"2915","Bachelor of Science [B.Sc] Get Detailed Fees","2,037"
"2915","Bachelor of Arts [BA] Get Detailed Fees","1,637"
"2915","Bachelor of Vocational Studies [B.Voc] Get Detailed Fees","1,637"
"2915","Bachelor of Commerce [B.Com] Get Detailed Fees","18,000"
"2915","Master of Science [M.Sc] Get Detailed Fees","3,863"
"2915","Master of Arts [M.A] Get Detailed Fees","2,663"
"2915","Master of Commerce [M.Com] (Finance) Get Detailed Fees","2,663"
"2915","Master of Tourism and Travel Management [M.T.T.M] Get Detailed Fees","1,863"
"25904","Master of Business Administration [MBA] Get Detailed Fees","50,150"
"25904","Bachelor of Arts [BA] Get Detailed Fees","2,000"
"25904","Bachelor of Science [B.Sc] Get Detailed Fees","3,000"
"25904","Bachelor of Education [B.Ed] Get Detailed Fees","15,150"
"25904","Bachelor of Business Administration [BBA] Get Detailed Fees","3,000"
"25904","Bachelor of Commerce [B.Com] Get Detailed Fees","2,000"
"25904","Bachelor of Computer Application [BCA] Get Detailed Fees","8,000"
"25904","Bachelor of Literature Get Detailed Fees","1,575"
"25904","Bachelor of Computer Applications [BCA] {Lateral} Get Detailed Fees","7,950"
"25904","Master of Arts [M.A] Get Detailed Fees","3,000"
"25904","Master of Science [M.Sc] Get Detailed Fees","3,000"
"25904","Master of Commerce [M.Com] Get Detailed Fees","3,000"
"25904","Master of Computer Applications [M.C.A] Get Detailed Fees","14,000"
"25904","Master of Science [M.S] (Apparel and Fashion Design) Get Detailed Fees","10,150"
"25904","Master of Computer Applications [M.C.A] {Lateral} Get Detailed Fees","14,000"
"25904","Master of Philosophy [M.Phil]",""
"25904","Ph.D",""
"25904","Diploma Get Detailed Fees","5,300"
"25904","Post Graduate Diploma Get Detailed Fees","2,300"
"25904","Post Graduate Diploma in Information Technology Management [PGDITM] Get Detailed Fees","5,550"
"25904","Certification Get Detailed Fees","1,300"
"903","Bachelor of Arts [BA]",""
"903","Bachelor of Commerce [B.Com]",""
"903","Master of Arts [M.A] Get Detailed Fees","30,000"
"903","Master of Commerce [M.Com]",""
"903","Ph.D",""
"903","Advanced Diploma",""
"903","Certificate in Tourism and Travel Management",""
"16101","Master of Business Administration [MBA] Get Detailed Fees","82,000"
"16101","Bachelor of Business Administration [BBA] Get Detailed Fees","104,300"
"16101","Bachelor of Commerce [B.Com] {Hons.} Get Detailed Fees","95,800"
"16101","Bachelor of Arts + Bachelor of Law [BALLB] {Hons.} Get Detailed Fees","110,800"
"16101","Bachelor of Business Administration [BBA] + Bachelor of Law [L.L.B] {Hons.} Get Detailed Fees","110,800"
"16101","Bachelor of Commerce + Bachelor of Laws [BCom L.L.B.] {Hons.} Get Detailed Fees","110,800"
"16101","Bachelor of Law [L.L.B] {Hons.} Get Detailed Fees","86,333"
"16101","Bachelor of Computer Application [BCA] Get Detailed Fees","68,300"
"16101","Bachelor of Arts [BA] {Hons.} (Mass Communication) Get Detailed Fees","94,300"
"16101","Master of Laws [L.L.M] Get Detailed Fees","73,000"
"16101","Post Graduate Diploma in Event Management & Public Relations",""
"16101","Master of Mass Communication Get Detailed Fees","96,400"
"16101","Diploma",""
"16101","Certificate in Digital Photography",""
"16910","Bachelor of Science [B.Sc] Get Detailed Fees","39,000"
"16910","Bachelor of Business Administration [BBA] Get Detailed Fees","37,000"
"16910","Bachelor of Commerce [B.Com] Get Detailed Fees","35,000"
"16910","Master of Science [M.Sc] Get Detailed Fees","42,000"
"8665","Bachelor of Business Administration [BBA] Get Detailed Fees","9,400"
"8665","Bachelor of Commerce [B.Com] Get Detailed Fees","3,000"
"8665","Foundation Course for Company Secretary [CS] Get Detailed Fees","25,700"
"8665","Bachelor of Law [L.L.B] Get Detailed Fees","30,700"
"8665","Bachelor of Arts + Bachelor of Law [BALLB] {Hons.} Get Detailed Fees","30,060"
"8665","Bachelor of Business Administration + Bachelor of Laws [BBALLB] Get Detailed Fees","35,460"
"8665","Master of Commerce [M.Com] Get Detailed Fees","3,675"
"8665","Master of Laws [L.L.M] Get Detailed Fees","16,400"
"8665","Post Graduate Diploma in Cyber Law Get Detailed Fees","5,600"
"4522","Bachelor of Arts [BA] Get Detailed Fees","5,291"
"4522","Bachelor of Commerce [B.Com] Get Detailed Fees","5,291"
"4522","Bachelor of Science [B.Sc] Get Detailed Fees","5,346"
"2324","Bachelor of Arts [BA] Get Detailed Fees","2,154 *"
"2324","Bachelor of Science [B.Sc] Get Detailed Fees","2,154 *"
"2324","Bachelor of Commerce [B.Com] Get Detailed Fees","2,154"
"2324","Bachelor of Arts + Bachelor of Laws [B.A.L.L.B.] Get Detailed Fees","32,154 *"
"2324","Master of Arts [M.A] Get Detailed Fees","2,184 *"
"2324","Master of Science [M.Sc] Get Detailed Fees","2,184 *"
"2324","Master of Commerce [M.Com] Get Detailed Fees","1,984 *"
"2324","Ph.D",""
"1277","Bachelor of Science [B.Sc] Get Detailed Fees","2,600"
"1277","Bachelor of Arts [BA] Get Detailed Fees","2,040"
"1277","Bachelor of Commerce [B.Com] Get Detailed Fees","23,167"
"1277","Bachelor of Business Administration [BBA] Get Detailed Fees","2,050"
"1277","Master of Science [M.Sc] Get Detailed Fees","4,195"
"1277","Master of Arts [M.A] Get Detailed Fees","2,995"
"1277","Bachelor of Library and Information Science [B.Lib.I.Sc] Get Detailed Fees","2,015"
"1277","Master of Commerce [M.Com] (Financial Management) Get Detailed Fees","2,995"
"1277","Master of Library and Information Science [M.Lib] Get Detailed Fees","2,995"
"1277","Ph.D",""
"45143","Bachelor of Arts [BA] Get Detailed Fees","2,424"
"45143","Bachelor of Commerce [B.Com] Get Detailed Fees","2,641"
"45143","Bachelor of Science [B.Sc] Get Detailed Fees","2,757"
"45143","Bachelor of Computer Application [BCA]",""
"45143","Master of Arts [M.A]",""
"45143","Master of Commerce [M.Com]",""
"45143","Master of Science [M.Sc] (Organic Chemistry)",""
"25998","Master of Business Administration [MBA] Get Detailed Fees","16,000"
"25998","Bachelor of Arts [B.A] Get Detailed Fees","9,000"
"25998","Bachelor of Hotel Management [BHM] Get Detailed Fees","19,850"
"25998","Bachelor of Commerce [B.Com] Get Detailed Fees","3,150"
"25998","Bachelor of Science [B.Sc] Get Detailed Fees","13,500"
"25998","Bachelor of Computer Application [BCA] Get Detailed Fees","15,167"
"25998","Master of Tourism Management [MTM] Get Detailed Fees","7,175"
"25998","Bachelor of Tourism and Travel Management [BTTM] Get Detailed Fees","5,725"
"25998","Bachelor of Business Administration [BBA] Get Detailed Fees","9,550"
"25998","Master of Arts [M.A] Get Detailed Fees","3,900"
"25998","Post Graduate Diploma Get Detailed Fees","12,500"
"25998","Post Graduate Diploma Get Detailed Fees","10,500"
"25998","Master of Commerce [M.Com] Get Detailed Fees","4,050"
"25998","Master of Computer Applications [M.C.A] Get Detailed Fees","21,533"
"25998","Master of Laws [L.L.M] Get Detailed Fees","16,475"
"25998","Master of Engineering [ME] (Geoinformatics) Get Detailed Fees","19,775"
"25998","Master of Hotel Management [MHM] Get Detailed Fees","13,850"
"25998","Master of Social Work [MSW]",""
"25998","Master of Science [M.Sc] Get Detailed Fees","19,825"
"25998","Master of Science [M.Sc.] (Information Technology) Get Detailed Fees","21,775"
"25998","Diploma Get Detailed Fees","14,900"
"25998","Post Graduate Diploma in Management [PGDM] Get Detailed Fees","9,050"
"25998","Certification Get Detailed Fees","2,900"
"25998","Certification Get Detailed Fees","4,050"
"15646","Bachelor of Arts [BA]",""
"15646","Bachelor of Education [B.Ed]",""
"15646","Bachelor of Physical Education [B.P.Ed]",""
"15646","Bachelor of Commerce [B.Com]",""
"17781","Bachelor of Business Administration [BBA]",""
"17781","Bachelor of Hotel Management [BHM]",""
"17781","Bachelor of Commerce [B.Com]",""
"17781","Bachelor of Computer Application [BCA]",""
"17781","Bachelor of Science [B.Sc] (Fashion Design)",""
"17781","Master of Commerce [M.Com]",""
"17781","Master of Science [M.Sc.] (Information Technology)",""
"17781","Bachelor of Science [B.Sc]",""
"17781","Diploma",""
"16895","Bachelor of Arts [BA] Get Detailed Fees","2,609"
"16895","Bachelor of Science [B.Sc] Get Detailed Fees","12,217"
"16895","Bachelor of Commerce [B.Com] Get Detailed Fees","9,620"
"16895","Master of Arts [M.A] Get Detailed Fees","8,000"
"16895","Master of Science [M.Sc] Get Detailed Fees","15,550"
"16895","Post Graduate Diploma in Computer Applications [PGDCA]",""
"8584","Bachelor of Science [B.Sc] Get Detailed Fees","31,000"
"8584","Bachelor of Commerce [B.Com] Get Detailed Fees","28,500"
"8584","Bachelor of Business Administration [BBA] Get Detailed Fees","71,000"
"8584","Bachelor of Commerce [B.Com] {Hons.} Get Detailed Fees","42,500"
"8584","Bachelor of Arts + Bachelor of Law [BALLB] {Hons.} Get Detailed Fees","94,100"
"8584","Bachelor of Arts [BA] {Hons.} (Mass Communication) Get Detailed Fees","42,500"
"1782","Bachelor of Science [B.Sc] Get Detailed Fees","40,165"
"1782","Bachelor of Vocational Studies [B.Voc] Get Detailed Fees","26,207"
"1782","Bachelor of Arts [BA] Get Detailed Fees","14,307"
"1782","Bachelor of Library and Information Science [B.Lib.I.Sc] Get Detailed Fees","14,640"
"1782","Bachelor of Business Administration [BBA] Get Detailed Fees","26,207"
"1782","Bachelor of Commerce [B.Com] Get Detailed Fees","18,407"
"1782","Bachelor of Commerce [B.Com] {Hons.} Get Detailed Fees","21,907"
"1782","Bachelor of Computer Application [BCA] Get Detailed Fees","26,207"
"1782","Master of Arts [M.A] Get Detailed Fees","19,390"
"1782","Master of Science [M.Sc] Get Detailed Fees","28,590"
"1782","Master of Library and Information Science [M.Lib] Get Detailed Fees","21,240"
"1782","Master of Commerce [M.Com] Get Detailed Fees","19,390"
"1782","Master of Science [M.Sc] {Lateral} (Information Technology) Get Detailed Fees","31,240"
"1782","Post Graduate Diploma in Computer Applications [PGDCA] Get Detailed Fees","17,340"
"595","Bachelor of Arts [BA]",""
"595","Bachelor of Science [B.Sc]",""
"595","Bachelor of Commerce [B.Com]",""
"595","Bachelor of Computer Application [BCA]",""
"595","Diploma in Journalism",""
"25556","Bachelor of Technology [B.Tech] Get Detailed Fees","45,000"
"25556","Master of Business Administration [MBA] Get Detailed Fees","71,361"
"25556","Bachelor of Arts [BA]",""
"25556","Bachelor of Homeopathic Medicine & Surgery [BHMS] Get Detailed Fees","80,000"
"25556","Bachelor of Science [B.Sc] {Hons.}",""
"25556","Bachelor of Fine Arts [B.F.A] Get Detailed Fees","6,727"
"25556","Bachelor of Arts [B.A] {Hons.} Get Detailed Fees","6,900"
"25556","Bachelor of Vocational Studies [B.Voc] Get Detailed Fees","6,750"
"25556","Bachelor of Journalism and Mass Communication [B.J.M.C.]",""
"25556","Bachelor of Tourism Administration [B.T.A]",""
"25556","Bachelor of Law [L.L.B] Get Detailed Fees","50,000 *"
"25556","Bachelor of Arts + Bachelor of Law [BALLB] {Hons.} Get Detailed Fees","75,900"
"25556","Bachelor of Computer Application [BCA] Get Detailed Fees","23,000"
"25556","Bachelor of Commerce [B.Com] Get Detailed Fees","7,400"
"25556","Bachelor of Hotel Management [BHM]",""
"25556","Bachelor of Ayurvedic Medical Sciences [BAMS]",""
"25556","Bachelor of Business Administration [BBA] Get Detailed Fees","18,000"
"25556","Bachelor of Physical Education [B.P.Ed]",""
"25556","Bachelor of Education [B.Ed] Get Detailed Fees","12,200"
"25556","Master of Arts [M.A] Get Detailed Fees","550"
"25556","Master of Laws [L.L.M] Get Detailed Fees","3,448"
"25556","Master of Commerce [M.Com] Get Detailed Fees","220"
"25556","Master of Tourism Administration (M.T.A.) Get Detailed Fees","50,000"
"25556","Master of Rural Development Get Detailed Fees","44,000"
"25556","Master of Mass Communication [M.M.C.] Get Detailed Fees","220"
"25556","Master of Mass Communication",""
"25556","Master of Computer Applications [M.C.A] Get Detailed Fees","50,000"
"25556","Master of Technology [M.Tech] (Computer Science) Get Detailed Fees","55,000"
"25556","Master of Physical Education [M.P.Ed] Get Detailed Fees","35,000"
"25556","Master of Surgery [MS] (Ayurveda) Get Detailed Fees","26,667"
"25556","Doctorate of Medicine [MD] (Ayurveda) Get Detailed Fees","26,667"
"25556","Post Graduate Diploma in Human Resource Management [PGDHRM]",""
"25556","Masters in Human Resource Development [MHRD]",""
"25556","Master of Education [M.Ed] Get Detailed Fees","7,360"
"25556","Master of Business Economics [MBE] Get Detailed Fees","6,635"
"25556","Ph.D Get Detailed Fees","23,750 *"
"25556","Master of Philosophy [M.Phil] Get Detailed Fees","22,731"
"25556","Bachelor of Science [B.Sc] Get Detailed Fees","16,438"
"25556","Master of Science [M.Sc] Get Detailed Fees","320"
"25556","Post Graduate Diploma Get Detailed Fees","50,000"
"25556","Diploma Get Detailed Fees","456"
"25556","Advanced Diploma Get Detailed Fees","220"
"25556","Advanced Diploma in Buddhist Studies Get Detailed Fees","1,770"
"25556","Certification Get Detailed Fees","471"
"25650","Bachelor of Technology [B.Tech] Get Detailed Fees","70,000"
"25650","Master of Business Administration [MBA] Get Detailed Fees","40,000 *"
"25650","Bachelor of Medicine, Bachelor of Surgery (MBBS) Get Detailed Fees","975,000 *"
"25650","Master of Arts [M.A] Get Detailed Fees","18,000 *"
"25650","Bachelor of Science [B.Sc] Get Detailed Fees","33,000"
"25650","Bachelor of Arts [BA] Get Detailed Fees","9,500 *"
"25650","Bachelor of Vocational Studies [B.Voc] Get Detailed Fees","8,000 *"
"25650","Bachelor of Commerce [B.Com] Get Detailed Fees","15,000 *"
"25650","Bachelor of Pharmacy [B.Pharm] Get Detailed Fees","85,000"
"25650","Bachelor of Homeopathic Medicine & Surgery [BHMS] Get Detailed Fees","80,000 *"
"25650","Bachelor of Design [B.Des] (Visual Arts) Get Detailed Fees","25,000 *"
"25650","Bachelor of Physical Education [B.P.Ed] Get Detailed Fees","7,500 *"
"25650","Bachelor in Fashion Technology Get Detailed Fees","12,000 *"
"25650","Bachelor of Computer Application [BCA] Get Detailed Fees","30,000 *"
"25650","Bachelor of Law [L.L.B] Get Detailed Fees","25,000 *"
"25650","Bachelor of Education [B.Ed] Get Detailed Fees","10,000"
"25650","Bachelor of Physiotherapy [BPT] Get Detailed Fees","34,000"
"25650","Bachelor of Dental Surgery [BDS] Get Detailed Fees","300,000 *"
"25650","Bachelor of Business Management [BBM] Get Detailed Fees","12,000 *"
"25650","Bachelor of Social Work [BSW] Get Detailed Fees","9,500 *"
"25650","Bachelor of Business Administration [BBA] Get Detailed Fees","9,000 *"
"25650","Master of Social Work [MSW] Get Detailed Fees","6,500 *"
"25650","Bachelor of Visual Arts [B.V.A] Get Detailed Fees","9,500 *"
"25650","Bachelor of Library and Information Science [B.Lib.I.Sc] Get Detailed Fees","9,000"
"25650","Bachelor in Tourism Management [BTM] Get Detailed Fees","15,000 *"
"25650","Bachelor of Tourism Studies [BTS] Get Detailed Fees","15,500 *"
"25650","Bachelor of Ayurvedic Medical Sciences [BAMS] Get Detailed Fees","80,000 *"
"25650","Master of Commerce [M.Com] Get Detailed Fees","18,500 *"
"25650","Master of Technology [M.Tech] Get Detailed Fees","45,000 *"
"25650","Master of Laws [L.L.M] Get Detailed Fees","20,500 *"
"25650","Master of Tourism Administration (M.T.A.) Get Detailed Fees","40,000 *"
"25650","Master of Communication & Journalism (MCJ) Get Detailed Fees","18,000"
"25650","Master of Library and Information Science [M.Lib] Get Detailed Fees","12,500"
"25650","Master of Computer Applications [M.C.A] Get Detailed Fees","37,000"
"25650","Masters in Human Resource Development [MHRD] Get Detailed Fees","40,000 *"
